accR:,accP:,gyroR:,gyroP:,gyroY:,cfroll:,cfpitch:
-0.009361, -0.009494,0.031308, -0.003997, 0.004929, -0.011683, -0.005437
-0.013337, -0.003686,0.031974, -0.003464, 0.009726, -0.011730, -0.005276
-0.013802, -0.015485,0.028511, -0.004796, 0.006395, -0.011790, -0.005369
-0.004444, -0.012658,0.032374, -0.004663, 0.008127, -0.011661, -0.005388
-0.018241, -0.013850,0.031442, -0.003197, 0.006928, -0.011806, -0.005434
-0.010411, -0.011357,0.029976, -0.007061, 0.006528, -0.011805, -0.005435
-0.010261, -0.007747,0.031175, -0.007327, 0.011724, -0.011803, -0.005359
-0.008981, -0.013739,0.029177, -0.002398, 0.009592, -0.011756, -0.005412
-0.011891, -0.010540,0.031575, -0.005196, 0.005729, -0.011779, -0.005391
-0.004067, -0.011930,0.028910, -0.001599, 0.008660, -0.011631, -0.005408
-0.007174, -0.008459,0.028377, -0.003464, 0.008527, -0.011556, -0.005358
-0.010164, -0.011510,0.032108, -0.000533, 0.007860, -0.011530, -0.005355
-0.007506, -0.010008,0.032374, -0.002132, 0.008660, -0.011458, -0.005321
-0.013282, -0.008471,0.029843, -0.002265, 0.008127, -0.011503, -0.005267
-0.011157, -0.017445,0.030509, -0.002798, 0.007194, -0.011507, -0.005391
-0.015611, -0.008485,0.028377, -0.002931, 0.007061, -0.011601, -0.005342
-0.005394, -0.010922,0.028777, -0.005196, 0.009726, -0.011497, -0.005341
-0.007191, -0.008141,0.027578, -0.005995, 0.010658, -0.011434, -0.005289
-0.019791, -0.005830,0.031175, -0.006395, 0.007594, -0.011627, -0.005177
-0.002742, -0.009363,0.030242, -0.004796, 0.010258, -0.011468, -0.005142
-0.004248, -0.014360,0.030109, -0.008260, 0.007327, -0.011356, -0.005209
-0.009842, -0.009299,0.029710, -0.002531, 0.006928, -0.011335, -0.005174
-0.006740, -0.007684,0.030376, -0.004530, 0.011058, -0.011261, -0.005105
-0.011977, -0.012580,0.030509, -0.003464, 0.006262, -0.011289, -0.005135
-0.015653, -0.011638,0.031442, -0.003997, 0.006528, -0.011392, -0.005142
-0.013600, -0.014542,0.026246, -0.003730, 0.008926, -0.011451, -0.005227
-0.005028, -0.014881,0.031042, -0.005729, 0.006928, -0.011345, -0.005298
-0.009800, -0.003852,0.031308, -0.003464, 0.007994, -0.011328, -0.005147
-0.014511, -0.007458,0.031175, -0.003464, 0.005995, -0.011405, -0.005071
-0.013877, -0.010966,0.028910, -0.005462, 0.005329, -0.011476, -0.005075
-0.017168, -0.004848,0.031308, -0.001199, 0.010392, -0.011594, -0.004948
-0.010447, -0.011451,0.028377, -0.003464, 0.004130, -0.011585, -0.004967
-0.006134, -0.009436,0.027711, -0.004130, 0.006528, -0.011492, -0.004948
-0.008851, -0.007162,0.029843, -0.005729, 0.005196, -0.011462, -0.004875
-0.011901, -0.008317,0.028111, -0.005329, 0.009992, -0.011491, -0.004834
-0.010269, -0.008161,0.028644, -0.004530, 0.008393, -0.011485, -0.004788
-0.006995, -0.014873,0.029843, -0.003730, 0.007461, -0.011409, -0.004873
-0.014582, -0.007494,0.030109, -0.002132, 0.005995, -0.011481, -0.004807
-0.011326, -0.007686,0.031841, -0.003464, 0.008527, -0.011492, -0.004740
-0.016467, -0.007154,0.028644, -0.001332, 0.008127, -0.011596, -0.004676
-0.010600, -0.003534,0.030509, -0.005462, 0.005596, -0.011598, -0.004533
-0.006175, -0.015607,0.032241, -0.004796, 0.006795, -0.011508, -0.004628
-0.001950, -0.010489,0.029976, -0.006661, 0.006528, -0.011343, -0.004628
-0.012479, -0.004250,0.029843, -0.004663, 0.006795, -0.011384, -0.004504
-0.008499, -0.015229,0.027311, -0.002665, 0.006661, -0.011337, -0.004611
-0.004462, -0.019197,0.033040, -0.002132, 0.008527, -0.011208, -0.004773
-0.016130, -0.014375,0.035438, -0.001332, 0.008127, -0.011311, -0.004826
-0.010572, -0.007726,0.033440, -0.003197, 0.010125, -0.011309, -0.004753
-0.016048, -0.012422,0.030109, -0.006395, 0.004663, -0.011429, -0.004789
-0.011933, -0.009832,0.033706, -0.004929, 0.005596, -0.011458, -0.004757
-0.009615, -0.017130,0.030909, -0.005729, 0.007194, -0.011444, -0.004884
-0.005003, -0.006760,0.031175, -0.004796, 0.007061, -0.011334, -0.004799
-0.013405, -0.009431,0.029976, -0.001865, 0.012523, -0.011383, -0.004774
-0.008794, -0.015439,0.033040, -0.001332, 0.008260, -0.011336, -0.004858
-0.012479, -0.008837,0.031708, -0.003997, 0.008127, -0.011375, -0.004813
-0.007235, -0.013129,0.032108, -0.000933, 0.009326, -0.011296, -0.004854
-0.008818, -0.010904,0.031175, -0.004796, 0.007194, -0.011265, -0.004852
-0.006412, -0.011664,0.028644, -0.006395, 0.009592, -0.011193, -0.004876
-0.012352, -0.010283,0.031308, -0.006395, 0.004796, -0.011241, -0.004862
-0.007313, -0.009073,0.030109, -0.005063, 0.007860, -0.011182, -0.004828
-0.009556, -0.011305,0.031175, -0.004396, 0.011458, -0.011167, -0.004835
-0.009051, -0.011888,0.033706, -0.004530, 0.007327, -0.011143, -0.004844
-0.008130, -0.013278,0.025846, -0.005862, 0.005196, -0.011105, -0.004912
-0.016027, -0.006180,0.030642, -0.004130, 0.009459, -0.011220, -0.004817
-0.006086, -0.010834,0.032507, -0.004130, 0.007594, -0.011133, -0.004810
-0.014108, -0.017735,0.028111, -0.003730, 0.009326, -0.011207, -0.004958
-0.003089, -0.011281,0.031974, -0.006395, 0.006795, -0.011070, -0.004959
-0.011733, -0.006172,0.029976, -0.003064, 0.005995, -0.011095, -0.004866
-0.017676, -0.006367,0.033040, -0.006928, 0.008793, -0.011254, -0.004766
-0.011616, -0.017186,0.031175, -0.007061, 0.005729, -0.011289, -0.004893
-0.003304, -0.010720,0.032641, -0.003064, 0.007061, -0.011141, -0.004881
-0.007711, -0.014406,0.029043, -0.000266, 0.005596, -0.011074, -0.004958
-0.006753, -0.015328,0.030909, -0.007594, 0.008660, -0.011017, -0.005044
-0.008027, -0.013240,0.034639, -0.002665, 0.005596, -0.010968, -0.005072
-0.012526, -0.007313,0.027311, -0.005995, 0.004796, -0.011023, -0.005010
-0.007454, -0.009938,0.027578, -0.003997, 0.009592, -0.010967, -0.005000
-0.008293, -0.018000,0.030109, -0.008793, 0.006395, -0.010948, -0.005142
-0.008995, -0.012217,0.034639, -0.004130, 0.007594, -0.010925, -0.005148
-0.006916, -0.012758,0.029177, -0.005063, 0.003730, -0.010865, -0.005186
-0.012970, -0.009744,0.031841, -0.002265, 0.009059, -0.010916, -0.005152
-0.006346, -0.013839,0.027978, -0.006395, 0.006262, -0.010849, -0.005216
-0.008322, -0.012719,0.033040, -0.003730, 0.008127, -0.010813, -0.005237
-0.004088, -0.018940,0.031175, -0.004929, 0.006262, -0.010698, -0.005389
-0.011616, -0.013722,0.032907, -0.000933, 0.009592, -0.010720, -0.005426
-0.012754, -0.007250,0.031442, -0.007194, 0.007994, -0.010789, -0.005340
-0.004902, -0.008170,0.029177, -0.002798, 0.008393, -0.010682, -0.005282
-0.012647, -0.007871,0.033173, -0.006395, 0.007061, -0.010747, -0.005204
-0.009297, -0.008347,0.031708, -0.002265, 0.004530, -0.010727, -0.005142
-0.006768, -0.017662,0.033307, -0.004130, 0.005995, -0.010664, -0.005262
-0.006044, -0.012360,0.029710, -0.003464, 0.007994, -0.010585, -0.005288
-0.016257, -0.004490,0.029576, -0.001199, 0.006928, -0.010703, -0.005156
-0.012675, -0.009034,0.029710, -0.005596, 0.009459, -0.010764, -0.005117
-0.012333, -0.009466,0.031442, -0.003730, 0.006262, -0.010810, -0.005080
-0.014379, -0.014177,0.031042, -0.001599, 0.008527, -0.010888, -0.005141
-0.009975, -0.013615,0.030509, -0.005995, 0.007194, -0.010893, -0.005191
-0.008418, -0.015489,0.028910, -0.004396, 0.006262, -0.010861, -0.005283
-0.006795, -0.005436,0.030775, -0.002531, 0.008260, -0.010790, -0.005166
-0.012489, -0.013029,0.030642, -0.005063, 0.006661, -0.010843, -0.005203
-0.005016, -0.013692,0.029843, -0.004530, 0.007194, -0.010745, -0.005256
-0.005591, -0.018726,0.031442, -0.005729, 0.007727, -0.010664, -0.005402
-0.018365, -0.007007,0.028511, -0.003597, 0.010125, -0.010832, -0.005322
-0.007055, -0.009931,0.033573, -0.004530, 0.007061, -0.010774, -0.005283
-0.009411, -0.009209,0.033706, -0.002931, 0.006395, -0.010759, -0.005229
-0.005220, -0.009626,0.032507, -0.002531, 0.007594, -0.010658, -0.005190
-0.008844, -0.013232,0.032374, -0.002132, 0.004663, -0.010630, -0.005224
-0.004274, -0.013296,0.030242, -0.002398, 0.007194, -0.010512, -0.005266
-0.008804, -0.016195,0.033040, -0.004663, 0.006128, -0.010496, -0.005355
-0.015763, -0.011704,0.030376, -0.002665, 0.009859, -0.010612, -0.005363
-0.004274, -0.011736,0.032774, -0.003597, 0.009992, -0.010499, -0.005362
-0.005359, -0.016946,0.035438, -0.005462, 0.006128, -0.010418, -0.005455
-0.008660, -0.015763,0.032374, -0.007727, 0.006661, -0.010413, -0.005534
-0.011302, -0.012647,0.031974, -0.005596, 0.008527, -0.010453, -0.005551
-0.008637, -0.008839,0.027978, -0.004530, 0.005462, -0.010434, -0.005507
-0.010316, -0.007101,0.031708, -0.005063, 0.006262, -0.010452, -0.005415
-0.009729, -0.011808,0.031841, -0.004263, 0.007727, -0.010454, -0.005418
-0.011133, -0.009042,0.030242, -0.005462, 0.009726, -0.010489, -0.005372
-0.006771, -0.011579,0.029443, -0.005995, 0.008527, -0.010438, -0.005381
-0.017051, -0.011862,0.032108, -0.004396, 0.008393, -0.010588, -0.005384
-0.004486, -0.010059,0.031308, -0.002132, 0.005462, -0.010474, -0.005355
-0.009584, -0.014780,0.033440, -0.005729, 0.006528, -0.010479, -0.005413
-0.011837, -0.009416,0.034106, -0.002265, 0.007327, -0.010515, -0.005359
-0.010057, -0.013726,0.034106, -0.005462, 0.006395, -0.010527, -0.005393
-0.011482, -0.015443,0.033706, -0.004263, 0.004796, -0.010563, -0.005462
-0.012175, -0.013847,0.032108, -0.003597, 0.007594, -0.010609, -0.005503
-0.007359, -0.018736,0.031175, -0.007727, 0.008393, -0.010574, -0.005646
-0.016933, -0.005756,0.031841, -0.003464, 0.007994, -0.010715, -0.005523
-0.005817, -0.012513,0.030642, -0.008793, 0.007194, -0.010652, -0.005543
-0.012984, -0.006728,0.033706, -0.002798, 0.006262, -0.010709, -0.005434
-0.004433, -0.009202,0.032108, -0.005462, 0.006928, -0.010605, -0.005384
-0.003838, -0.017033,0.029043, -0.005862, 0.005329, -0.010493, -0.005503
-0.013300, -0.012350,0.031841, -0.008660, 0.008393, -0.010583, -0.005515
-0.013836, -0.008639,0.033173, -0.006795, 0.006395, -0.010674, -0.005448
-0.011831, -0.005983,0.031841, -0.003597, 0.007194, -0.010712, -0.005333
-0.006046, -0.018137,0.029177, -0.009592, 0.007194, -0.010656, -0.005475
-0.011067, -0.016164,0.031308, -0.005063, 0.007727, -0.010684, -0.005566
-0.013365, -0.011252,0.028910, -0.004796, 0.009059, -0.010756, -0.005567
-0.010219, -0.015768,0.029710, -0.006928, 0.007860, -0.010773, -0.005654
-0.015024, -0.008049,0.027178, -0.002132, 0.005729, -0.010866, -0.005596
-0.011595, -0.008780,0.030909, -0.002665, 0.009059, -0.010891, -0.005538
-0.007160, -0.013036,0.030642, -0.003864, 0.006128, -0.010832, -0.005568
-0.010795, -0.004889,0.028644, -0.005729, 0.006128, -0.010854, -0.005442
-0.016022, -0.010123,0.031175, -0.000933, 0.003597, -0.010961, -0.005413
-0.015187, -0.009289,0.028511, -0.005729, 0.006661, -0.011068, -0.005379
-0.010180, -0.011529,0.033307, -0.001599, 0.005862, -0.011056, -0.005372
-0.010222, -0.013471,0.033307, -0.005596, 0.006528, -0.011061, -0.005403
-0.012156, -0.013922,0.031841, -0.006262, 0.005462, -0.011108, -0.005449
-0.009610, -0.012858,0.030775, -0.003331, 0.009592, -0.011091, -0.005476
-0.014975, -0.006746,0.028910, -0.005196, 0.009726, -0.011189, -0.005388
-0.010766, -0.014828,0.021450, 0.002798, 0.006795, -0.011169, -0.005493
-0.014624, -0.002403,0.027578, -0.006661, 0.005596, -0.011265, -0.005323
-0.008648, -0.010405,0.038103, 0.002531, 0.010258, -0.011202, -0.005275
-0.006374, -0.009628,0.032108, -0.007994, 0.002665, -0.011137, -0.005237
-0.013692, -0.017691,0.028910, -0.005596, 0.007327, -0.011210, -0.005372
-0.010000, -0.007500,0.032774, -0.004530, 0.008260, -0.011204, -0.005286
-0.008338, -0.006169,0.028777, -0.008660, 0.004130, -0.011180, -0.005191
-0.002744, -0.014658,0.028244, -0.006795, 0.009193, -0.011038, -0.005270
-0.012257, -0.010910,0.027311, -0.005196, 0.004929, -0.011083, -0.005276
-0.009620, -0.012872,0.027578, -0.001332, 0.007194, -0.011059, -0.005319
-0.015370, -0.011714,0.025313, -0.004263, 0.003997, -0.011162, -0.005348
-0.012200, -0.008179,0.028777, -0.000533, 0.007994, -0.011185, -0.005292
-0.006393, -0.013941,0.031308, -0.006262, 0.005729, -0.011113, -0.005342
-0.006715, -0.016048,0.025713, -0.004530, 0.007594, -0.011043, -0.005455
-0.009557, -0.010103,0.033440, -0.001865, 0.004130, -0.011021, -0.005417
-0.012503, -0.008854,0.031708, -0.005729, 0.007994, -0.011073, -0.005362
-0.013907, -0.015196,0.032374, -0.005462, 0.006661, -0.011151, -0.005431
-0.014069, -0.007749,0.025580, -0.005995, 0.007860, -0.011233, -0.005378
-0.009708, -0.018611,0.029576, -0.001865, 0.007994, -0.011210, -0.005526
-0.015117, -0.007219,0.029843, -0.004396, 0.006795, -0.011305, -0.005443
-0.015897, -0.010644,0.029976, -0.000933, 0.008127, -0.011401, -0.005430
-0.008071, -0.020444,0.031442, -0.001066, 0.008393, -0.011338, -0.005607
-0.011281, -0.011482,0.034772, -0.002798, 0.006128, -0.011348, -0.005588
-0.009246, -0.008302,0.027711, -0.004396, 0.005329, -0.011323, -0.005534
-0.012217, -0.008593,0.032507, -0.001865, 0.007461, -0.011348, -0.005467
-0.009272, -0.001760,0.035305, -0.002132, 0.005729, -0.011315, -0.005255
-0.009992, -0.006346,0.035971, -0.001332, 0.005596, -0.011294, -0.005136
-0.010027, -0.009824,0.034106, -0.001332, 0.005862, -0.011274, -0.005096
-0.009933, -0.016173,0.033706, -0.003730, 0.005596, -0.011262, -0.005185
-0.012449, -0.008815,0.030775, -0.004130, 0.007860, -0.011302, -0.005137
-0.006324, -0.012647,0.031175, -0.005196, 0.004396, -0.011222, -0.005165
-0.008771, -0.011984,0.035039, -0.004796, 0.006262, -0.011192, -0.005164
-0.007899, -0.011544,0.031175, -0.007594, 0.005729, -0.011156, -0.005169
-0.008604, -0.008403,0.032108, -0.003597, 0.005462, -0.011119, -0.005108
-0.007343, -0.015229,0.027445, -0.005729, 0.004130, -0.011066, -0.005203
-0.014832, -0.013884,0.028244, -0.004929, -0.001998, -0.011161, -0.005266
-0.011354, -0.018657,0.031175, -0.003064, -0.001732, -0.011177, -0.005412
-0.007201, -0.011209,0.029310, -0.003197, -0.006262, -0.011110, -0.005413
-0.008453, -0.014403,0.027445, -0.003331, -0.002398, -0.011070, -0.005485
-0.009789, -0.006549,0.030509, -0.001732, -0.006528, -0.011051, -0.005387
-0.011388, -0.014641,0.032774, -0.003597, -0.000533, -0.011072, -0.005443
-0.015746, -0.015949,0.029443, -0.002265, -0.000799, -0.011174, -0.005538
-0.011124, -0.007147,0.031841, -0.004396, 0.001332, -0.011190, -0.005445
-0.007480, -0.010714,0.030909, -0.005729, 0.000799, -0.011138, -0.005429
-0.009652, -0.010263,0.029576, -0.005063, -0.000133, -0.011129, -0.005410
-0.006769, -0.010019,0.025846, -0.003597, 0.007061, -0.011055, -0.005401
-0.011214, -0.012549,0.033573, -0.003197, 0.000266, -0.011071, -0.005412
-0.017122, -0.013161,0.027311, -0.003597, 0.000400, -0.011206, -0.005460
-0.012071, -0.006137,0.029843, -0.001465, -0.000400, -0.011229, -0.005357
-0.010688, -0.014721,0.031974, -0.004263, -0.001732, -0.011235, -0.005419
-0.012120, -0.005823,0.027311, -0.003864, -0.002265, -0.011268, -0.005320
-0.011212, -0.009513,0.029177, -0.003197, 0.001066, -0.011279, -0.005289
-0.004827, -0.006503,0.026912, -0.006928, 0.001199, -0.011178, -0.005208
-0.005672, -0.013599,0.029043, -0.003997, 0.002132, -0.011083, -0.005262
-0.021402, -0.013522,0.031175, -0.003464, -0.000533, -0.011303, -0.005305
-0.005642, -0.010467,0.027178, -0.011724, -0.005862, -0.011236, -0.005302
-0.018943, -0.003506,0.031042, -0.007061, -0.006128, -0.011418, -0.005144
-0.012277, -0.013221,0.028377, -0.005462, -0.006928, -0.011456, -0.005194
0.001209, -0.011079,0.029576, -0.008926, -0.000400, -0.011238, -0.005196
-0.007734, -0.010244,0.028910, -0.006928, 0.000933, -0.011195, -0.005184
-0.006582, -0.012893,0.029310, -0.004796, 0.000000, -0.011122, -0.005223
-0.012761, -0.005634,0.028511, -0.003331, 0.000666, -0.011167, -0.005120
-0.002355, -0.013929,0.030109, -0.004263, -0.000533, -0.011008, -0.005178
-0.011850, -0.004848,0.028511, -0.005462, 0.004530, -0.011046, -0.005059
-0.015209, -0.009716,0.030775, -0.006661, 0.001998, -0.011155, -0.005032
-0.003847, -0.001755,0.029843, -0.003197, 0.005462, -0.011022, -0.004849
-0.009044, -0.006952,0.031841, 0.000000, 0.005596, -0.010982, -0.004767
-0.009957, -0.009015,0.029177, -0.004130, 0.006262, -0.010978, -0.004737
-0.009768, -0.009566,0.030376, -0.002531, 0.005462, -0.010964, -0.004715
-0.003096, -0.019648,0.033840, -0.003331, 0.003464, -0.010819, -0.004881
-0.017176, -0.013918,0.031308, -0.000799, 0.006795, -0.010950, -0.004939
-0.010462, -0.019495,0.031442, -0.003464, 0.006128, -0.010953, -0.005107
-0.012644, -0.008609,0.030775, -0.005596, 0.007061, -0.011009, -0.005056
-0.012734, -0.008043,0.033973, -0.000799, 0.003331, -0.011047, -0.004983
-0.015979, -0.018822,0.027711, -0.005995, 0.004263, -0.011169, -0.005151
-0.008496, -0.009108,0.033973, -0.004396, 0.005196, -0.011133, -0.005097
-0.011425, -0.010813,0.032374, -0.005063, 0.005196, -0.011158, -0.005084
-0.013907, -0.012143,0.032108, -0.002931, 0.003864, -0.011225, -0.005099
-0.006167, -0.014027,0.028910, -0.005862, 0.002398, -0.011147, -0.005165
-0.006918, -0.018469,0.033440, -0.008926, 0.003331, -0.011097, -0.005300
-0.005394, -0.009034,0.028777, -0.002798, 0.002531, -0.010994, -0.005262
-0.010419, -0.009810,0.030509, -0.002531, -0.000266, -0.010992, -0.005233
-0.016340, -0.011187,0.034772, -0.001066, 0.002931, -0.011104, -0.005216
-0.011136, -0.012823,0.031175, -0.003464, 0.003730, -0.011118, -0.005246
-0.012654, -0.003702,0.032108, -0.001865, 0.001199, -0.011156, -0.005089
-0.011601, -0.016361,0.028244, -0.003464, 0.003997, -0.011178, -0.005204
-0.009962, -0.011308,0.030775, -0.000400, 0.000400, -0.011156, -0.005205
-0.015454, -0.008490,0.033173, -0.003464, -0.001199, -0.011255, -0.005141
-0.014987, -0.009046,0.027311, 0.001199, -0.001465, -0.011325, -0.005112
-0.013795, -0.005989,0.029710, -0.003331, -0.002665, -0.011388, -0.005013
-0.007080, -0.009150,0.030909, -0.004130, 0.001998, -0.011318, -0.004974
-0.013776, -0.006720,0.033973, -0.004130, 0.002665, -0.011383, -0.004876
-0.009464, -0.007707,0.031308, -0.002265, 0.003064, -0.011353, -0.004810
-0.006154, -0.012509,0.029177, -0.004663, 0.002265, -0.011268, -0.004850
-0.014958, -0.016238,0.030509, -0.004929, 0.002931, -0.011361, -0.004958
-0.001622, -0.015543,0.026246, -0.005729, 0.002798, -0.011189, -0.005067
-0.013791, -0.009755,0.030775, -0.003730, 0.002931, -0.011255, -0.005040
-0.009662, -0.017554,0.029576, -0.009059, -0.000266, -0.011259, -0.005174
-0.008466, -0.012868,0.031042, -0.002798, 0.000533, -0.011214, -0.005206
-0.012823, -0.010394,0.034239, -0.004663, -0.000533, -0.011264, -0.005176
-0.011103, -0.011641,0.032241, -0.006661, 0.002398, -0.011287, -0.005179
-0.012061, -0.011522,0.029043, -0.006661, 0.002132, -0.011329, -0.005192
-0.009821, -0.011175,0.030775, -0.005729, 0.001465, -0.011321, -0.005191
-0.010419, -0.006022,0.028377, -0.006395, 0.004530, -0.011328, -0.005096
-0.008367, -0.008163,0.033973, -0.004396, 0.006395, -0.011286, -0.005024
-0.017365, -0.008077,0.033440, -0.004796, 0.002665, -0.011427, -0.004954
-0.014048, -0.010101,0.032108, -0.005995, 0.007461, -0.011503, -0.004931
-0.011044, -0.013855,0.029576, -0.004396, 0.006128, -0.011511, -0.004994
-0.006954, -0.013637,0.029177, -0.004130, 0.006528, -0.011436, -0.005052
-0.006149, -0.015539,0.032108, -0.004396, 0.004929, -0.011347, -0.005136
-0.008032, -0.010441,0.027578, -0.004263, 0.009992, -0.011298, -0.005134
-0.010299, -0.004013,0.030642, -0.004396, 0.006795, -0.011295, -0.004992
-0.010377, -0.013948,0.025846, -0.004530, 0.004929, -0.011294, -0.005070
-0.007757, -0.015241,0.029177, -0.003331, 0.006661, -0.011237, -0.005159
-0.006898, -0.005157,0.033706, -0.003197, 0.007061, -0.011162, -0.005026
-0.014211, -0.015970,0.030775, -0.003464, 0.006661, -0.011237, -0.005125
-0.013534, -0.017889,0.027978, -0.004796, 0.005862, -0.011302, -0.005270
-0.011160, -0.011701,0.032241, -0.003597, 0.004396, -0.011313, -0.005273
-0.012651, -0.007873,0.029843, -0.006128, 0.004929, -0.011364, -0.005208
-0.014515, -0.010887,0.030242, -0.006395, 0.005462, -0.011452, -0.005203
-0.013651, -0.006961,0.031175, -0.004796, 0.000933, -0.011515, -0.005116
-0.008674, -0.012740,0.029443, -0.004396, 0.004663, -0.011475, -0.005153
-0.009736, -0.012221,0.029843, -0.006395, 0.003597, -0.011465, -0.005177
-0.009446, -0.020308,0.032774, -0.004663, 0.000933, -0.011443, -0.005351
-0.013193, -0.009160,0.031308, -0.007061, 0.003197, -0.011506, -0.005305
-0.008259, -0.015242,0.033706, -0.003064, 0.002398, -0.011453, -0.005371
-0.008938, -0.012963,0.030909, -0.003730, 0.001599, -0.011417, -0.005402
-0.011888, -0.010537,0.033040, -0.002798, 0.001865, -0.011438, -0.005375
-0.012156, -0.013107,0.028377, -0.004263, 0.002398, -0.011469, -0.005419
-0.010433, -0.010975,0.031175, -0.004396, 0.001332, -0.011465, -0.005407
-0.009214, -0.009416,0.031442, -0.002665, 0.005196, -0.011431, -0.005364
-0.010324, -0.013542,0.029576, -0.005196, 0.001865, -0.011429, -0.005412
-0.011476, -0.008993,0.030509, -0.000933, 0.002398, -0.011434, -0.005364
-0.013054, -0.007170,0.029843, -0.005196, 0.003197, -0.011486, -0.005283
-0.012712, -0.007912,0.032108, -0.001732, 0.002531, -0.011518, -0.005210
-0.008849, -0.012496,0.029843, -0.005862, 0.001865, -0.011487, -0.005239
-0.013086, -0.004882,0.032507, -0.005729, 0.004663, -0.011542, -0.005104
-0.011214, -0.002737,0.025979, -0.005329, 0.005729, -0.011556, -0.004955
-0.011136, -0.005197,0.031575, -0.000933, 0.004263, -0.011551, -0.004836
-0.009587, -0.017821,0.032108, -0.002265, 0.002132, -0.011521, -0.004970
-0.010016, -0.013670,0.033706, -0.005063, 0.004530, -0.011511, -0.005012
-0.015193, -0.007430,0.031841, -0.005329, 0.004263, -0.011605, -0.004935
-0.002551, -0.014097,0.030376, -0.005995, 0.005329, -0.011448, -0.004999
-0.012939, -0.009330,0.032774, -0.003464, 0.006661, -0.011491, -0.004957
-0.001733, -0.016265,0.031708, -0.003597, 0.005462, -0.011310, -0.005059
-0.006693, -0.010308,0.029443, -0.005729, 0.007194, -0.011240, -0.005049
-0.012439, -0.008405,0.034772, -0.001465, 0.004796, -0.011270, -0.004980
-0.004878, -0.009620,0.033840, -0.004663, 0.009459, -0.011160, -0.004940
-0.005578, -0.003091,0.031442, -0.003864, 0.008127, -0.011064, -0.004780
-0.012399, -0.013337,0.032374, -0.006128, 0.008393, -0.011114, -0.004824
-0.005180, -0.014934,0.031841, -0.002931, 0.004530, -0.011007, -0.004901
-0.010981, -0.017691,0.030509, -0.004663, 0.007994, -0.011025, -0.005037
-0.010150, -0.010352,0.029976, -0.005729, 0.009992, -0.011030, -0.005026
-0.010846, -0.008369,0.032108, -0.007594, 0.009059, -0.011056, -0.004967
-0.011943, -0.002172,0.036238, -0.003730, 0.010791, -0.011088, -0.004769
-0.016904, -0.006356,0.035971, -0.003997, 0.007461, -0.011220, -0.004660
-0.011743, -0.011607,0.029976, -0.005995, 0.005729, -0.011254, -0.004681
-0.008469, -0.016733,0.036637, 0.000266, 0.009992, -0.011198, -0.004779
-0.007897, -0.010731,0.032108, -0.005462, 0.011058, -0.011153, -0.004772
-0.005626, -0.016200,0.029576, -0.005729, 0.006795, -0.011065, -0.004885
-0.002353, -0.011632,0.032507, -0.007061, 0.008793, -0.010918, -0.004892
-0.005241, -0.013544,0.026912, -0.006395, 0.006928, -0.010830, -0.004960
-0.008667, -0.003860,0.032774, -0.005995, 0.009059, -0.010810, -0.004809
-0.006742, -0.002360,0.029177, -0.004263, 0.009459, -0.010745, -0.004646
-0.009786, -0.013836,0.034373, -0.005063, 0.007994, -0.010746, -0.004695
-0.013765, -0.008259,0.033440, -0.005862, 0.008660, -0.010829, -0.004635
-0.015365, -0.005345,0.033973, -0.000400, 0.006928, -0.010922, -0.004516
-0.011100, -0.012042,0.033040, -0.003464, 0.008127, -0.010939, -0.004537
-0.004835, -0.012959,0.031442, -0.004796, 0.004929, -0.010836, -0.004582
-0.014689, -0.013750,0.033440, -0.004929, 0.009193, -0.010932, -0.004635
-0.000270, -0.016899,0.031841, -0.002798, 0.009193, -0.010730, -0.004755
-0.009742, -0.008801,0.034772, -0.005196, 0.007594, -0.010730, -0.004700
-0.015179, -0.012333,0.033040, -0.003464, 0.005596, -0.010833, -0.004723
-0.010178, -0.006134,0.034106, -0.003730, 0.008926, -0.010834, -0.004617
-0.012900, -0.009358,0.033973, -0.003864, 0.004530, -0.010891, -0.004579
-0.014796, -0.008446,0.031841, -0.007061, 0.006395, -0.010997, -0.004532
-0.010258, -0.004280,0.032241, -0.007327, 0.005329, -0.011011, -0.004400
-0.008412, -0.012045,0.030775, -0.001732, 0.008527, -0.010965, -0.004432
-0.011946, -0.012557,0.031708, -0.003597, 0.006928, -0.010999, -0.004471
-0.004482, -0.002377,0.029576, -0.004396, 0.006262, -0.010886, -0.004313
-0.012466, -0.014554,0.031841, -0.006661, 0.005729, -0.010944, -0.004393
-0.013922, -0.014930,0.028111, -0.006262, 0.007061, -0.011028, -0.004493
-0.008067, -0.010150,0.029177, -0.006128, 0.007860, -0.010993, -0.004492
-0.010852, -0.013330,0.030775, -0.002665, 0.007061, -0.011000, -0.004548
-0.011582, -0.007180,0.029310, -0.004130, 0.009193, -0.011028, -0.004486
-0.013083, -0.014819,0.032641, -0.005329, 0.004663, -0.011090, -0.004565
-0.010987, -0.009292,0.031175, -0.002265, 0.005729, -0.011097, -0.004537
-0.007496, -0.016881,0.032641, -0.005462, 0.005462, -0.011046, -0.004656
-0.011118, -0.013611,0.031974, -0.003331, 0.006928, -0.011061, -0.004710
-0.010682, -0.016593,0.032774, -0.007594, 0.005063, -0.011083, -0.004819
-0.014308, -0.014921,0.033307, -0.005196, 0.007727, -0.011168, -0.004890
-0.013892, -0.009826,0.031841, -0.005862, 0.005196, -0.011245, -0.004864
