accR,accP,gyroR,gyroP,gyroY,cfroll,cfpitch
-0.034222, -0.011975,0.028511, -0.009326, 0.020384, 0.054075, 0.004167
-0.034124, -0.014494,0.028377, -0.022116, 0.023848, 0.052224, 0.003905
-0.061972, 0.004275,0.029177, -0.028777, 0.031442, 0.049827, 0.004027
0.002410, -0.009172,0.024114, -0.036904, 0.035572, 0.048734, 0.003858
-0.025129, -0.017404,0.018918, -0.016387, 0.032241, 0.047193, 0.003506
-0.011638, -0.028652,0.021183, -0.025580, 0.027711, 0.045916, 0.002946
-0.018981, -0.013951,0.022782, -0.027578, 0.027978, 0.044510, 0.002698
-0.034395, -0.000134,0.024114, -0.039835, 0.036637, 0.042775, 0.002736
-0.016402, -0.009733,0.028910, -0.030509, 0.024514, 0.041472, 0.002600
-0.014725, -0.014657,0.026912, -0.027844, 0.017186, 0.040239, 0.002360
-0.022754, -0.016079,0.035039, -0.031575, 0.017453, 0.038856, 0.002128
-0.031669, -0.019006,0.036238, -0.043965, 0.020517, 0.037273, 0.001848
-0.014185, -0.014854,0.025047, -0.029843, 0.020917, 0.036127, 0.001612
-0.019347, -0.001406,0.025446, -0.026246, 0.016254, 0.034914, 0.001651
-0.009694, -0.009232,0.021050, -0.004796, 0.026379, 0.034003, 0.001516
-0.029150, -0.013998,0.029177, -0.007594, 0.017719, 0.032710, 0.001320
-0.024914, -0.002418,0.031175, -0.013056, 0.018519, 0.031507, 0.001368
-0.022778, -0.026059,0.016120, 0.002531, 0.023448, 0.030431, 0.000882
-0.009531, -0.023378,0.022116, -0.008926, 0.025713, 0.029597, 0.000484
-0.001537, -0.033192,0.019185, -0.007994, 0.024913, 0.028943, -0.000114
-0.022529, -0.022796,0.018652, -0.005063, 0.021050, 0.027893, -0.000495
-0.024675, -0.013430,0.017319, -0.000533, 0.001732, 0.026840, -0.000686
-0.039900, 0.003648,0.024380, -0.012790, -0.007061, 0.025455, -0.000504
0.002239, -0.006852,0.023581, -0.003064, -0.043965, 0.024979, -0.000538
0.000691, -0.008501,0.029310, -0.005462, -0.066080, 0.024472, -0.000582
-0.041094, 0.019782,0.027045, -0.006128, -0.062617, 0.023136, -0.000069
-0.082826, 0.008831,0.025979, 0.007860, -0.033973, 0.021048, 0.000211
-0.014413, 0.000805,0.018252, -0.001599, -0.042366, 0.020332, 0.000294
-0.031666, -0.008036,0.023981, -0.021316, 0.076472, 0.019209, 0.000222
-0.055161, -0.020255,0.038369, -0.288702, -0.049027, 0.016590, -0.000038
0.108235, -0.026097,0.079803, -0.598321, -0.193312, 0.016077, -0.000246
0.059815, -0.040121,0.073008, -0.739675, -0.208500, 0.014052, -0.000757
0.011904, -0.055968,0.084865, -0.785638, 0.016120, 0.010930, -0.001529
0.018829, 0.009740,0.087397, -0.792566, 0.219025, 0.007981, -0.000961
-0.107366, -0.023418,-0.001199, 0.202771, 0.135092, 0.006469, -0.001415
-0.059147, -0.031379,0.018519, -0.144684, 0.169464, 0.004589, -0.001941
-0.038401, -0.029858,0.021583, 0.056088, 0.059552, 0.003949, -0.002415
-0.035521, 0.002435,0.025180, -0.036904, 0.065548, 0.003015, -0.002219
-0.031869, -0.019571,0.018918, 0.007061, 0.020917, 0.002345, -0.002492
-0.015319, -0.011840,0.021583, -0.025979, -0.008260, 0.001890, -0.002595
-0.020671, -0.001638,0.017852, -0.020517, -0.033973, 0.001359, -0.002505
0.008179, -0.011314,0.016653, -0.015721, -0.045963, 0.001433, -0.002616
-0.019834, -0.003139,0.022249, -0.018918, -0.046363, 0.000934, -0.002540
-0.042974, 0.003459,0.023981, -0.005063, -0.013856, 0.000036, -0.002326
-0.053334, -0.006178,0.027978, -0.002265, 0.012657, -0.001040, -0.002293
-0.014192, -0.009867,0.028377, -0.000533, 0.015321, -0.001306, -0.002333
-0.013565, -0.010002,0.027578, -0.007327, 0.017852, -0.001580, -0.002379
-0.007333, -0.013375,0.027978, 0.001732, 0.015454, -0.001688, -0.002489
-0.005742, -0.004864,0.024114, -0.000799, 0.012923, -0.001772, -0.002442
-0.001785, -0.000137,0.024380, 0.006661, 0.009326, -0.001746, -0.002300
-0.003853, -0.008721,0.018252, 0.004530, 0.006795, -0.001771, -0.002357
-0.010843, -0.006600,0.016653, 0.008127, 0.007727, -0.001920, -0.002377
-0.011631, -0.010741,0.017719, 0.007194, 0.014122, -0.002086, -0.002474
-0.009975, -0.014521,0.013856, 0.001066, 0.019851, -0.002240, -0.002661
-0.005754, -0.007176,0.016120, 0.004396, 0.023848, -0.002293, -0.002688
-0.004578, -0.009426,0.015055, 0.005596, 0.036637, -0.002317, -0.002764
-0.007571, -0.010914,0.016387, 0.006128, 0.046896, -0.002398, -0.002863
0.008413, -0.012219,0.013056, 0.001865, 0.058753, -0.002174, -0.002999
0.033667, -0.005062,0.015454, -0.004130, 0.112577, -0.001473, -0.002979
0.055691, 0.008669,0.025713, -0.029177, 0.162004, -0.000445, -0.002645
0.034659, 0.009787,0.037570, -0.042633, 0.233413, 0.000090, -0.002250
-0.233217, -0.036376,0.020117, 0.057554, -0.012657, -0.004350, -0.002853
0.007594, 0.004204,0.018385, -0.043832, 0.031308, -0.004283, -0.002640
0.022026, 0.003204,0.017319, 0.001332, 0.030909, -0.003752, -0.002455
-0.020164, -0.015124,0.017319, -0.006795, 0.016920, -0.004107, -0.002641
-0.002905, -0.007363,0.020384, -0.004530, 0.018119, -0.004100, -0.002655
-0.010201, -0.011629,0.025313, -0.012523, 0.025846, -0.004271, -0.002735
-0.011461, -0.006405,0.015454, -0.016787, 0.025979, -0.004481, -0.002748
-0.007188, -0.012869,0.019185, -0.002265, 0.020650, -0.004544, -0.002875
-0.020639, -0.008702,0.021716, -0.011857, 0.022915, -0.004912, -0.002907
-0.009641, -0.006561,0.016787, -0.007994, 0.024380, -0.005038, -0.002914
-0.012095, -0.015492,0.015321, -0.006661, 0.022782, -0.005206, -0.003106
-0.007221, -0.010163,0.014788, -0.007194, 0.022915, -0.005274, -0.003189
-0.012768, -0.007728,0.018252, -0.008393, 0.023048, -0.005457, -0.003208
-0.038612, -0.012051,-0.001599, -0.028511, 0.019584, -0.006232, -0.003391
0.019975, 0.010333,0.019051, -0.003997, 0.032774, -0.005723, -0.003042
-0.015006, -0.001793,0.017719, -0.031708, 0.032507, -0.006033, -0.002948
-0.011567, -0.012996,0.021316, -0.019451, 0.037170, -0.006220, -0.003065
-0.011826, -0.012099,0.020783, -0.013589, 0.032108, -0.006385, -0.003164
-0.024498, -0.018728,0.022515, -0.012523, 0.029443, -0.006797, -0.003387
-0.021433, -0.011022,0.018519, -0.012657, 0.031308, -0.007139, -0.003467
-0.020136, -0.003933,0.023581, -0.016653, 0.032507, -0.007464, -0.003384
-0.010811, -0.008058,0.018918, -0.024514, 0.032241, -0.007627, -0.003404
-0.010840, -0.011917,0.021982, -0.025313, 0.031974, -0.007791, -0.003488
-0.018833, -0.012534,0.021183, -0.022649, 0.025580, -0.008101, -0.003586
-0.005183, -0.014202,0.020650, -0.013856, 0.018652, -0.008096, -0.003717
-0.008265, -0.004743,0.019851, -0.017053, 0.015055, -0.008167, -0.003660
-0.021305, -0.009297,0.021716, -0.015055, 0.016653, -0.008488, -0.003687
-0.017981, -0.006017,0.020517, -0.025180, 0.022649, -0.008777, -0.003653
-0.008010, 0.000000,0.025713, -0.019984, 0.018385, -0.008840, -0.003480
-0.020615, -0.005852,0.027978, -0.023048, 0.017053, -0.009166, -0.003417
-0.012782, -0.006189,0.021316, -0.026246, 0.018119, -0.009341, -0.003389
-0.008713, -0.012801,0.025979, -0.020783, 0.015321, -0.009410, -0.003476
-0.014211, -0.006023,0.025713, -0.024514, 0.015188, -0.009602, -0.003426
-0.006589, -0.004992,0.026645, -0.023448, 0.023315, -0.009634, -0.003353
-0.000813, -0.012198,0.024647, -0.021450, 0.016254, -0.009541, -0.003433
-0.009675, -0.013014,0.020517, -0.012790, 0.022515, -0.009594, -0.003544
-0.019842, -0.003261,0.019185, 0.002398, 0.037703, -0.009790, -0.003463
0.038035, -0.018795,0.018785, -0.002531, 0.034239, -0.008843, -0.003696
0.010507, -0.022513,0.016254, -0.010392, 0.013323, -0.008497, -0.004009
-0.005230, -0.010119,0.016920, -0.008660, 0.015188, -0.008466, -0.004065
-0.005996, -0.012469,0.012923, -0.002531, 0.007194, -0.008426, -0.004182
-0.004829, -0.014349,0.013589, -0.003730, 0.009193, -0.008369, -0.004332
0.000473, -0.011544,0.014388, 0.000400, 0.010525, -0.008190, -0.004420
0.000887, -0.013987,0.005995, 0.005462, 0.007594, -0.007987, -0.004588
0.002980, -0.008737,0.006661, 0.011857, 0.008926, -0.007722, -0.004645
-0.018015, -0.010295,0.008127, 0.009592, 0.008127, -0.007890, -0.004726
-0.006134, -0.009099,0.011857, 0.010258, 0.011591, -0.007815, -0.004767
-0.007853, -0.005077,0.010125, 0.016653, 0.011458, -0.007750, -0.004733
-0.014362, -0.014701,0.013456, 0.012923, 0.006928, -0.007832, -0.004880
-0.012624, -0.008709,0.012790, 0.017586, 0.010392, -0.007858, -0.004906
-0.004999, -0.006822,0.013456, 0.012790, 0.010658, -0.007751, -0.004892
-0.005357, -0.006441,0.016787, 0.014921, 0.014522, -0.007645, -0.004857
-0.011567, -0.008029,0.016254, 0.011458, 0.009592, -0.007678, -0.004857
0.004511, -0.013263,0.018252, 0.017319, -0.002931, -0.007367, -0.004953
-0.007506, -0.000879,0.017586, 0.008926, -0.015188, -0.007334, -0.004803
-0.027598, -0.010284,0.013456, 0.006395, -0.006928, -0.007715, -0.004860
-0.026808, -0.014918,0.018385, -0.005462, -0.013056, -0.008118, -0.004989
-0.016791, -0.019016,0.019584, -0.008660, -0.008260, -0.008325, -0.005193
-0.013017, -0.009145,0.020384, -0.007994, -0.004663, -0.008450, -0.005192
-0.017626, -0.013739,0.022382, -0.012124, -0.019851, -0.008681, -0.005275
-0.018604, -0.006969,0.020650, -0.020117, -0.028644, -0.008959, -0.005228
-0.020103, -0.007379,0.022116, -0.010125, -0.018385, -0.009221, -0.005184
-0.016134, -0.005758,0.023448, -0.023714, -0.025446, -0.009453, -0.005104
-0.020914, 0.001883,0.021316, -0.004796, 0.014921, -0.009701, -0.004881
-0.021474, -0.008740,0.025313, -0.010392, 0.019318, -0.009977, -0.004859
-0.014231, -0.011791,0.027045, -0.014788, 0.014522, -0.010120, -0.004891
-0.014895, -0.015165,0.026512, -0.011591, 0.019051, -0.010261, -0.004993
0.003731, 0.004206,0.035705, 0.010525, 0.027311, -0.009940, -0.004669
-0.032550, -0.017625,0.029576, -0.015854, 0.016787, -0.010454, -0.004812
-0.001541, -0.008242,0.029843, -0.016120, 0.019318, -0.010339, -0.004764
-0.010243, -0.008637,0.027711, -0.013589, 0.020250, -0.010390, -0.004732
-0.018277, -0.011544,0.029576, -0.010125, 0.018918, -0.010588, -0.004753
-0.001351, -0.006618,0.025979, -0.015721, 0.019718, -0.010465, -0.004688
-0.003221, -0.011879,0.025446, -0.014788, 0.021982, -0.010378, -0.004732
-0.011220, -0.004703,0.019851, -0.009592, 0.019584, -0.010432, -0.004654
-0.009354, -0.007335,0.020250, -0.011458, 0.015454, -0.010456, -0.004628
-0.003651, -0.004327,0.019584, -0.015055, 0.014522, -0.010378, -0.004545
-0.006662, -0.007739,0.021450, -0.009326, 0.018918, -0.010341, -0.004525
-0.009804, -0.007421,0.020517, -0.010925, 0.017719, -0.010373, -0.004503
-0.007676, -0.009511,0.020517, -0.007994, 0.018119, -0.010350, -0.004522
-0.012239, -0.004869,0.021183, -0.006528, 0.019584, -0.010414, -0.004446
-0.012432, -0.009662,0.022116, -0.000266, 0.017053, -0.010455, -0.004464
-0.015488, -0.010822,0.022915, -0.007860, 0.018918, -0.010586, -0.004501
-0.006438, -0.004091,0.025047, -0.000266, 0.016920, -0.010505, -0.004395
-0.012160, -0.010212,0.020117, 0.001066, 0.022116, -0.010533, -0.004432
-0.008887, -0.013056,0.017986, -0.003730, 0.020650, -0.010515, -0.004534
-0.016697, -0.010860,0.017453, -0.002132, 0.020517, -0.010647, -0.004592
-0.008991, -0.010073,0.018252, -0.006128, 0.019851, -0.010638, -0.004630
-0.014602, -0.002412,0.018918, -0.005462, 0.020917, -0.010739, -0.004512
-0.011885, -0.018636,0.018785, -0.000533, 0.016520, -0.010764, -0.004721
-0.011727, -0.007389,0.015454, -0.003597, 0.016120, -0.010797, -0.004713
-0.013794, -0.019067,0.019718, 0.008793, 0.008926, -0.010823, -0.004923
-0.013903, -0.012627,0.021450, 0.008393, 0.005196, -0.010851, -0.004993
-0.047954, -0.009503,0.015854, -0.007594, 0.003864, -0.011623, -0.005021
0.002557, 0.001884,0.022116, 0.006661, 0.011458, -0.011313, -0.004797
-0.013005, -0.003706,0.020517, -0.009193, 0.007860, -0.011383, -0.004694
-0.013370, -0.017894,0.025047, -0.002398, 0.008926, -0.011432, -0.004860
-0.000203, -0.013854,0.020783, 0.013989, 0.009992, -0.011153, -0.004959
-0.012644, -0.000137,0.039169, 0.017852, 0.003464, -0.011113, -0.004709
-0.023122, -0.025646,0.019185, 0.000266, 0.013456, -0.011352, -0.005052
0.009511, -0.007609,0.026912, 0.008527, 0.026645, -0.010901, -0.004998
-0.013944, -0.005457,0.015188, -0.021450, 0.005729, -0.011046, -0.004947
-0.014460, -0.003956,0.024647, 0.015188, 0.022116, -0.011055, -0.004831
0.004160, -0.003751,0.028511, 0.000933, 0.021316, -0.010747, -0.004698
-0.015686, -0.012193,0.026246, 0.004130, 0.018918, -0.010830, -0.004745
-0.004848, -0.009014,0.020250, 0.006395, 0.021450, -0.010685, -0.004751
-0.007135, -0.016714,0.015188, -0.006928, 0.012923, -0.010641, -0.004930
0.000892, -0.004801,0.016254, 0.007061, 0.014921, -0.010383, -0.004864
-0.017984, -0.012971,0.016254, -0.001332, 0.009459, -0.010540, -0.004962
-0.001345, -0.014926,0.015987, 0.013856, 0.015854, -0.010302, -0.005099
-0.010807, -0.011079,0.016920, 0.004396, 0.015454, -0.010295, -0.005152
-0.004167, -0.018546,0.023048, 0.020917, 0.009859, -0.010090, -0.005330
-0.015447, -0.016895,0.024380, 0.027578, 0.014255, -0.010089, -0.005466
-0.013118, -0.015741,0.019051, 0.019584, 0.010791, -0.010073, -0.005596
-0.001889, -0.007150,0.025713, 0.021716, 0.013856, -0.009824, -0.005527
-0.018371, -0.002972,0.019584, 0.015321, 0.018252, -0.009935, -0.005399
-0.021283, -0.002216,0.021450, 0.004130, 0.018519, -0.010146, -0.005251
-0.013735, -0.015889,0.014788, 0.002531, 0.018785, -0.010208, -0.005406
-0.012128, -0.013199,0.015588, -0.002798, 0.016787, -0.010257, -0.005501
-0.014085, -0.005634,0.011857, 0.000266, 0.015588, -0.010333, -0.005457
-0.012108, -0.008228,0.016920, -0.002931, 0.019584, -0.010380, -0.005446
-0.012188, -0.004793,0.017319, 0.002531, 0.018918, -0.010406, -0.005365
-0.011727, -0.011998,0.019451, -0.000266, 0.019718, -0.010433, -0.005421
-0.008690, -0.015039,0.017186, -0.000400, 0.016520, -0.010400, -0.005546
-0.013414, -0.014498,0.014122, -0.000933, 0.022249, -0.010464, -0.005670
-0.012418, -0.005804,0.019051, -0.001865, 0.017586, -0.010510, -0.005598
-0.008069, -0.007187,0.016653, -0.002798, 0.020250, -0.010472, -0.005565
-0.010775, -0.002575,0.015321, -0.005729, 0.021316, -0.010501, -0.005445
-0.005537, -0.015396,0.018918, -0.001465, 0.022249, -0.010407, -0.005570
-0.007870, -0.006988,0.015188, -0.000666, 0.020783, -0.010359, -0.005538
-0.009244, -0.007613,0.017586, -0.000933, 0.024114, -0.010341, -0.005511
-0.014685, -0.013423,0.019051, -0.006262, 0.017719, -0.010452, -0.005595
-0.011407, -0.003210,0.019318, 0.006528, 0.026912, -0.010446, -0.005471
-0.012018, -0.008399,0.019451, -0.000799, 0.022782, -0.010480, -0.005453
-0.010697, -0.008678,0.022782, 0.003064, 0.020250, -0.010472, -0.005429
-0.009967, -0.009154,0.015321, -0.001865, 0.023315, -0.010470, -0.005443
-0.007121, -0.013157,0.013323, 0.002132, 0.024780, -0.010394, -0.005545
-0.001128, -0.013796,0.014255, -0.000133, 0.024913, -0.010209, -0.005654
-0.011888, -0.010267,0.017053, 0.002931, 0.026912, -0.010232, -0.005680
-0.006931, -0.003398,0.015055, 0.005729, 0.028777, -0.010143, -0.005575
-0.020634, -0.009846,0.020650, -0.004263, 0.027578, -0.010370, -0.005579
-0.015102, -0.015770,0.015321, -0.003197, 0.026379, -0.010477, -0.005723
-0.003280, -0.003963,0.017852, -0.000533, 0.031042, -0.010335, -0.005618
-0.013121, -0.010334,0.017053, -0.011990, 0.024647, -0.010438, -0.005646
-0.019498, -0.009109,0.013989, -0.011857, 0.026379, -0.010665, -0.005660
-0.011190, -0.012596,0.015987, -0.010658, 0.023981, -0.010718, -0.005736
-0.010974, -0.015055,0.015454, -0.010925, 0.024247, -0.010766, -0.005862
-0.011965, -0.008470,0.016787, -0.008127, 0.023981, -0.010821, -0.005848
-0.010083, -0.009613,0.017586, -0.010925, 0.024514, -0.010849, -0.005855
-0.012170, -0.009077,0.014788, -0.013056, 0.023848, -0.010927, -0.005861
-0.011994, -0.013072,0.015987, -0.014921, 0.024514, -0.011007, -0.005943
-0.015277, -0.010275,0.018252, -0.013056, 0.020917, -0.011144, -0.005958
-0.011657, -0.012331,0.015588, -0.016387, 0.019718, -0.011218, -0.006024
-0.017730, -0.003573,0.013189, -0.011724, 0.022649, -0.011394, -0.005923
0.000271, -0.012936,0.017319, -0.011990, 0.022915, -0.011208, -0.005996
-0.005290, -0.012915,0.014522, -0.009059, 0.022116, -0.011125, -0.006077
-0.007664, -0.006036,0.012657, -0.009059, 0.022382, -0.011091, -0.006027
-0.009682, -0.011498,0.012257, -0.008527, 0.023181, -0.011097, -0.006088
-0.009729, -0.005811,0.016787, -0.002531, 0.025713, -0.011079, -0.006017
-0.007596, -0.015124,0.013456, -0.001998, 0.026645, -0.011017, -0.006146
-0.008494, -0.012571,0.017053, 0.001465, 0.024780, -0.010961, -0.006208
-0.013143, -0.012334,0.018385, 0.000000, 0.027844, -0.011005, -0.006258
-0.018366, -0.006010,0.015987, 0.000000, 0.030376, -0.011152, -0.006191
-0.017132, -0.006663,0.013456, -0.005063, 0.026512, -0.011291, -0.006147
-0.011917, -0.000677,0.015987, -0.001199, 0.027045, -0.011309, -0.005975
-0.012004, -0.013487,0.015854, -0.004130, 0.025180, -0.011339, -0.006063
-0.012917, -0.005099,0.015055, -0.004396, 0.022782, -0.011388, -0.005985
-0.012841, -0.006623,0.014122, -0.007194, 0.021716, -0.011445, -0.005942
-0.019388, -0.017376,0.013856, -0.011191, 0.019718, -0.011648, -0.006117
-0.011193, -0.005733,0.013456, -0.008926, 0.022515, -0.011673, -0.006056
-0.004818, -0.011264,0.016520, -0.003864, 0.020783, -0.011551, -0.006096
-0.009576, -0.008700,0.012390, -0.005462, 0.023181, -0.011533, -0.006099
-0.006935, -0.014141,0.011058, -0.003864, 0.021982, -0.011457, -0.006217
-0.013672, -0.007507,0.015854, -0.005329, 0.025047, -0.011522, -0.006180
-0.016643, -0.001624,0.014522, -0.006262, 0.022116, -0.011649, -0.006032
-0.017607, -0.000137,0.011857, -0.003864, 0.020117, -0.011783, -0.005868
-0.009379, -0.011943,0.013722, -0.005063, 0.020384, -0.011755, -0.005936
-0.018484, -0.009209,0.015854, -0.002132, 0.026645, -0.011898, -0.005939
-0.011717, -0.002032,0.015321, -0.000799, 0.026379, -0.011897, -0.005801
-0.013115, -0.008878,0.019584, -0.001199, 0.026912, -0.011926, -0.005786
-0.018273, -0.002956,0.016920, -0.007327, 0.027178, -0.012082, -0.005663
-0.011452, -0.006804,0.021183, -0.007994, 0.026112, -0.012101, -0.005602
-0.008994, -0.009264,0.019451, -0.007327, 0.026112, -0.012067, -0.005599
-0.000407, -0.007588,0.017986, -0.007727, 0.027311, -0.011864, -0.005569
-0.007072, -0.013469,0.020250, -0.006661, 0.024780, -0.011795, -0.005647
-0.009216, -0.005693,0.015454, -0.007727, 0.026246, -0.011773, -0.005588
-0.012193, -0.010980,0.019051, -0.010525, 0.024913, -0.011823, -0.005621
-0.008239, -0.011210,0.015588, -0.006128, 0.022915, -0.011775, -0.005671
-0.015269, -0.011351,0.017319, -0.008660, 0.022915, -0.011879, -0.005717
-0.012315, -0.006559,0.015321, -0.007194, 0.021450, -0.011916, -0.005674
-0.012869, -0.010469,0.017053, -0.011191, 0.023048, -0.011979, -0.005703
-0.017700, -0.013412,0.017852, -0.006128, 0.020783, -0.012117, -0.005787
-0.010290, -0.008676,0.016387, -0.007727, 0.025446, -0.012111, -0.005781
-0.008205, -0.008474,0.015721, -0.011058, 0.021050, -0.012076, -0.005773
-0.009540, -0.002217,0.015188, -0.011591, 0.023181, -0.012071, -0.005642
-0.009782, -0.005503,0.017986, -0.005462, 0.022116, -0.012047, -0.005569
-0.010032, -0.009964,0.015987, -0.009859, 0.023581, -0.012045, -0.005594
-0.010371, -0.012947,0.017319, -0.003597, 0.025979, -0.012026, -0.005673
-0.017730, -0.008495,0.017586, -0.004663, 0.020783, -0.012158, -0.005661
-0.010902, -0.015438,0.014522, -0.007327, 0.022515, -0.012162, -0.005800
-0.011172, -0.009968,0.018519, -0.001599, 0.022915, -0.012148, -0.005810
-0.006344, -0.009246,0.017319, -0.005063, 0.021982, -0.012052, -0.005811
-0.017870, -0.010548,0.013189, -0.007061, 0.020650, -0.012196, -0.005854
-0.009903, -0.009835,0.015454, -0.003997, 0.020650, -0.012166, -0.005873
-0.015281, -0.011022,0.014788, -0.006795, 0.019984, -0.012255, -0.005918
-0.011517, -0.015988,0.013589, -0.007727, 0.021849, -0.012270, -0.006066
-0.017740, -0.013491,0.017852, -0.003331, 0.024913, -0.012393, -0.006145
-0.010890, -0.013122,0.015055, -0.004130, 0.024514, -0.012379, -0.006225
-0.012648, -0.016773,0.015987, -0.006661, 0.024647, -0.012410, -0.006374
-0.005331, -0.009851,0.016787, -0.001865, 0.022515, -0.012276, -0.006377
-0.017981, -0.011357,0.014788, -0.007194, 0.022515, -0.012418, -0.006419
-0.010529, -0.005804,0.019185, -0.005462, 0.024913, -0.012402, -0.006332
-0.014642, -0.006918,0.019718, -0.005196, 0.023315, -0.012467, -0.006266
-0.012652, -0.003383,0.019451, -0.007061, 0.024780, -0.012498, -0.006132
-0.012053, -0.012719,0.015055, -0.009859, 0.024514, -0.012528, -0.006205
-0.006338, -0.009237,0.014522, -0.009459, 0.022382, -0.012441, -0.006208
-0.008928, -0.003894,0.017852, -0.008660, 0.023714, -0.012405, -0.006092
-0.008588, -0.015011,0.018519, -0.013989, 0.019451, -0.012384, -0.006198
-0.011852, -0.014044,0.017319, -0.015055, 0.025979, -0.012432, -0.006287
-0.012408, -0.004721,0.017986, -0.011191, 0.021583, -0.012475, -0.006185
-0.002493, -0.007747,0.015721, -0.009859, 0.018252, -0.012314, -0.006155
-0.013533, -0.006598,0.017319, -0.005729, 0.023048, -0.012361, -0.006096
-0.014685, -0.010037,0.016920, -0.006795, 0.021450, -0.012434, -0.006108
-0.011626, -0.005040,0.014122, -0.011058, 0.018785, -0.012462, -0.006032
-0.012026, -0.000473,0.014122, -0.010525, 0.019318, -0.012494, -0.005865
-0.013471, -0.005027,0.017586, -0.006128, 0.025180, -0.012538, -0.005779
-0.008049, -0.004870,0.019051, -0.007594, 0.024913, -0.012478, -0.005686
-0.011648, -0.007339,0.015055, -0.009726, 0.024247, -0.012499, -0.005661
-0.014791, 0.001138,0.023048, -0.007994, 0.027844, -0.012576, -0.005434
